review_text,review_rating,bert_sentiment_label,rating_label
Much cheaper than in the shops. This works really well and has a nice scent.,4,Positive,Positive
Great product and great price will buy again,5,Positive,Positive
Great Value !,5,Positive,Positive
This is a great size to keep close at hand as it not to big like some of the other sizes you can get,5,Positive,Positive
"These are 540ml bottles giving 36 wash loads of Fuchsia Passion fabric conditioner by Comfort. The bottles are entirely plastic, made from 100% recycled plastic and are 100% recyclable. The bottles have a narrow screw top, which is used as the measure, and the bottle has an accurate slim pourer – no dribbles. This one is concentrated and needs only ½ a capful for each washload. I've used Comfort on and off for many years and this Fuchsia Passion fragrance is a very nice, light floral fragrance. My towels and clothing all felt nice and soft after being washed and dried, and had a lovely smell of flowers with a hint of fruit – mango? – and freshly laundered clothing. It's not too strong or overpowering at all – just a nice smell of just washed clothes.",5,Positive,Positive
"I got this on a deal for £9- amazing value for money, this pack has enough for 228 washes and a bottle for 60 washes is usually £5, so I basically saved £15?? I got this because my partner has sensitive skin and he's not had any issues, and it just smells Clean which is great!",5,Positive,Positive
Not too impressed,3,Negative,Neutral
Fantastic value with a lovely scent I will be buying this again ....,5,Positive,Positive
Great Value !,5,Positive,Positive
"Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, slightly zesty aroma to your clothes. The scent will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too.",5,Positive,Positive
"I usually use secret, which is the best by a country mile out of many, many anti perspirants I've tried over many years. Added this to my pantry order just to get free delivery but wow its rubbish. 8hrs after using and I start feeling wet and sticky under the arms and that's after a fairly sedentary day! Can't recommend at all, one of the worst I've tried. One star for the lovely smell though, even if its a little strong for me. Back to Secret for me!",1,Negative,Negative
Another on the bathroom shelf,5,Negative,Positive
Value,5,Positive,Positive
Great convenient product much easier that powder or liquid,5,Positive,Positive
This is a great offer works out £5 a bag of 38. Will buy again.,5,Positive,Positive
"I bought this thinking I got it for bargain for 166 washes. However, for my disappointment it’s not concentrated it’s watery and the scent its not strong. So I need to put more of it when I’m washing my clothes rather than recommend amount.",2,Negative,Negative
The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,1,Negative,Negative
This is a great offer works out £5 a bag of 38. Will buy again.,5,Positive,Positive
Nice,5,Positive,Positive
"getting a non bio 3in 1, great value",5,Positive,Positive
Amazing value for money,5,Positive,Positive
Great value for money,5,Positive,Positive
"Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",5,Positive,Positive
"Excellent item, we use this all the time, great delivery service value and quality.",5,Positive,Positive
"Superb kit. The persil non-bio is great and we use it for all our clothes and other than really stubborn stains its great. One word of warning. Although it does say it handles a 30c wash, I tend to go at least 40 to ensure the gel has been thoroughly rinsed from the machine and clothes. A washing machine repair guy once told me 30 was a false economy especially if using gel as it can build up over time and cause issues. The comfort is really nice. Leaves fabric soft and huggable.",5,Positive,Positive
Brilliant product love Persia 3in 1.,5,Positive,Positive
Great value for money - washing smells lovely when we use it :),5,Positive,Positive
Love the smell,5,Positive,Positive
Good,5,Positive,Positive
"Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",5,Positive,Positive
Good price and no carrying heavy items home from the shops,5,Positive,Positive
Great item bargain price,5,Positive,Positive
"Excellent value for money, lasts long and better than any other deodorant I’ve used.",5,Positive,Positive
Great value for money would buy again. Use it in most washes,5,Positive,Positive
Fab deal of the day my go to deodorant and it’s usually £5 each,5,Positive,Positive
Washing my clothes,5,Positive,Positive
Ok,4,Neutral,Positive
Great value for money,5,Positive,Positive
This is a great offer works out £5 a bag of 38. Will buy again.,5,Positive,Positive
Brilliant product love Persia 3in 1.,5,Positive,Positive
"My mistake but these were the little bottles so I don't think they are worth the money, not when they're very often on offer for the big ones, amazing fabric softner though, the scent is amazing!",4,Neutral,Positive
Good price,5,Positive,Positive
Very happy with this order arriving same day as promised.,5,Positive,Positive
This is a great offer works out £5 a bag of 38. Will buy again.,5,Positive,Positive
"It's great that a lot of effort has been made to reduce the plastic needed for this product and by making the softener more concentrated less of that is needed too, though I see some buyers say they're still using the same amount they're used to doing with the larger bottles. This probably explains why there is so much said on the label explaining that a little goes a long way with this product. I have the fuchsia perfume version which smells OK and isn't overpowering. This is a big plus for me as I have had difficulty with the intensely perfumed products in the past. Note that the outer plastic sleeve isn't recyclable, so this needs to be disposed of separately.",4,Positive,Positive
Good price,5,Positive,Positive
Great product,4,Positive,Positive
Leaves nice smell on my clothes and feeling soft.,5,Neutral,Positive
Great value,5,Positive,Positive
Great value for money,5,Positive,Positive
Brilliant product love Persia 3in 1.,5,Positive,Positive
"If you have storage, always better to buy bigger volume. Keep the big bottle in garage and you can top up your smaller bottles close to your washing machine. Great quality from well known brand",5,Positive,Positive
Washing my clothes,5,Positive,Positive
Great value for money,5,Positive,Positive
Well worth the money,5,Positive,Positive
Great smell & just the job,5,Positive,Positive
"I was asked if I’d like to review Comfort Intense Fabric Conditioner Liquid, Fuchsia Passion, 540 ml, 216 Wash, Pack of 8, and I said yes. This has a lovely fragrance and gives your wash a lovely outside fresh fragrance. Be warned they are small bottles but the fabric conditioner is ultra-concentrated, so a little goes a long way. It’s nice to see that this bottle is made of 100% recycled plastic. In addition, the company state that it’s “saving 34% plastic, releasing 24% less waste and 20% less greenhouse gases compared to Comfort Blue Skies,” so it’s a winner for everyone that wants to help the environment.",5,Positive,Positive
This shampoo is the best.What a bargain also.,5,Positive,Positive
I love the smell of this deodorant even though it is meant for men I wear it,5,Positive,Positive
Great product,4,Positive,Positive
Very good,5,Positive,Positive
Love the smell of this. my washing smells lush and I can smell it in the room when the clothes are put away. Usually buy when on offer around £8,5,Positive,Positive
Amazing value for money,5,Positive,Positive
Like the flavour Used it for eating,5,Positive,Positive
Good value for money would buy again,5,Positive,Positive
Good,5,Positive,Positive
Very happy with this order arriving same day as promised.,5,Positive,Positive
Value,5,Positive,Positive
Slight scent. Keeps going for 48 hours. Doesn't mark clothes,4,Negative,Positive
Good,5,Positive,Positive
Will take months before you can finish it. Very economical.,5,Positive,Positive
Nice smell to clothes,5,Positive,Positive
"Smells so fresh, and not overpowering. Handy to buy in bulk at a great price, and not have to worry about shopping around for a good price at the supermarkets regularly",5,Positive,Positive
It seems like a good deal but I used a whole bottle to fill the other bottles. So basically we got a bottle less. They're only 3/4 full so they're much smaller than they look.,2,Neutral,Negative
Wonderful scent! Keeps me feel fresh all day.,5,Positive,Positive
Long lasting,5,Positive,Positive
An excellent product which works amazingly.,5,Positive,Positive
Can’t complain it’s my favourite! Smells so good.. Second time buying it in bulks too.,5,Positive,Positive
Hunger,5,Negative,Positive
"Ultra concentrate so you don't have to use as much, just half a cap full will do just fine. The scent has a nice floral smell, but as it's concentrated, if you are having a sniff test direct from the bottom, it will of course seem a bit too intense. The end result is a bunch of nicely scented clothes (scents/smells are always subjective). As for the bottle, it's made from 100% recycled plastic and all but the outer sleeve can be recycled, which is a great step forward. A thumbs up from me.",5,Positive,Positive
Very good,5,Positive,Positive
Washing my clothes,5,Positive,Positive
I am in love with this softener so when I found it for a bargain I couldn’t not buy it despite struggling for space at home. It smells absolutely amazing. Just a small amount is enough to make the whole house smell beautifully!,5,Positive,Positive
The smell is so nice and always wakes me up in the morning.,5,Positive,Positive
Love it,5,Positive,Positive
Just EXCELLENT,5,Positive,Positive
Convenient . Smells great . Soft and fluffy,5,Positive,Positive
"Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",5,Positive,Positive
"getting a non bio 3in 1, great value",5,Positive,Positive
let me know when back on offer pls,5,Neutral,Positive
Value,5,Positive,Positive
So cheap when I purchased in bulk. Smell fantastic and will last so long,5,Positive,Positive
Value for money and smell lovely,5,Positive,Positive
"What else can I say? This was fantastic value for money and lasted months ... and I do a wash load every day, sometimes 2 or 3.",5,Positive,Positive
Lovely smell. Only need to use half a cap of this on a full load to have soft and fragrant washing. Works well in hard water environments. Compact bottle which is easy to store.,5,Positive,Positive
The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,1,Negative,Negative
"This set of sensitive washing soaps is perfectly good. It cleans well, it has a decent scent and they last. Even better is the concentrated comfort bottle meaning it’s so much easier to store. The price is a touch heavy in my view but overall this is a useful set of washing machine products. They certainly clean well.",3,Positive,Neutral
"The hype attached to the scent of fabric conditioner is something as a family we ignore. All we want is for the clothes to smell fresh and pleasant after a wash, to be soft and comfortable to wear and for the product to be economical. Fortunately, this one fulfills all the criteria. When I say 'to smell fresh and pleasant' I don't mean stink the place out with the scent and overpower and wilt everything in a 100 yard radius. Again, fortunately, this doesn't do so and so gets a general thumbs up, but I could have done without the wording bigging up the wonderfulness of the smells. To me that's an alarm call not to purchase! I'll whisk myself away with my own favourite perfumes. I don't want my clothes having a big-smell life of their own!",5,Negative,Positive
Smells gorgeous even if I’ve dried them in the tumble. And great value for money if you do the subscription service.,5,Positive,Positive
"These are gentle, skin-kind versions within the Persil and Comfort ranges. The bundled pack is a practical suggestion that offers good value compared to the individual retail prices of 2x25 wash Persil and 1x38 wash Comfort, making the fabric softener effectively free. I can't remember not using Persil non-biological as my laundry detergent of choice, it's the brand I grew up with - one that doesn't irritate the eczema and allergy prone skin of several members of my family. It has a pleasant, but not overly dominant scent, and the fluid formulation means this can be used even on cold washes. The Comfort is a highly concentrated version in quite a small bottle. In real life, the bottle is rather smaller than the product photo makes it appear in relation to the Persil, but this doesn't represent poor value (38 washes worth is 38 washes worth regardless of the size container in which it comes) and the small size does a good job of keeping the use of packaging materials down.",5,Positive,Positive
good buy smells lush,5,Positive,Positive
Value,5,Positive,Positive
"I used Persil non-bio for many years, but changed to a brand specifically for babies about eight years ago, so it was a bit of a homecoming using it again. I really like the flip-top opening and how smoothly the product pours into the dispenser ball, which is much easier than the crosscut design on my usual brand that requires a fair amount of pressure. I never had a problem with how well Persil cleans, and this hasn’t changed; a machine load of baby clothes – together with stains - muslins and bedding came out spotless. With the addition of the Comfort Pure conditioner, the laundry was very soft and smelled lovely. It also performs well on general washing. I have decided to go back to using Persil non-bio; not just for the frustration-free dispenser, but it performs so well and is kind to skin. Using it again has made me wonder why I ever left the brand in the first place.",5,Positive,Positive
The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,1,Negative,Negative
"I regularly use Comfort intense conditioner - the Fuscia scented one is my favourite - i've tried the Fresh Sky one too which is nice but the Fuscia one is beautiful and the scent lasts a long time. I use this along with the matching Scent Pearls. Use half a capful of this along with your normal detergent then once dried you have this incredible dreamy scent that really lasts, you can smell it subtly when you open your wardrobe, it's lovely. This bumper box is a good way to buy in bulk or go to your supermaket and look out for special offers! Highly recommended, this is the best conditioner we've tried!",5,Positive,Positive
An excellent product which works amazingly.,5,Positive,Positive
"This laundry set is excellent value. I like the smell of the persil- it’s really fresh and strong, and the clothes retain the clean scent. The comfort softener is effective. I would recommend for families with young kids.",5,Positive,Positive
Great money saving subscription,5,Positive,Positive
my son loved the product and would recommend especially the youth,5,Positive,Positive
Very happy with this order arriving same day as promised.,5,Positive,Positive
Great Value !,5,Positive,Positive
"At the current price, this works out at about 7.5p per wash, which considering the price of own label fabric conditioner is good value. Okay, you have to buy a box of it, but, if you have enough storage space, it's the way to go. It has a pleasant scent and it's a good size, though in this house we've been used to bigger bottles. The claim is it has 36 washes per bottle but that's using the recommended 1/2 cap, but I have to admit we've been using slightly more than that. Okay, that own label stuff will be cheaper and does come in a larger size but you do tend to have to use a bit more each wash.",5,Positive,Positive
Bulk buying this Intense version of this seems the only way to get true value for money unless you spot a deal. If you follow the on the bottle instructions the half a cap measure is enough to get the job done properly. The scent is lovely and really seems to last well even after some time after washing. Pleased overall just would probably get standard Comfort as a default and this as an on offer treat. Perhaps even better as the bigger bottles to get more for your money.,3,Positive,Neutral
"Easy and convenient to use, leaving laundry fresh and clean.",5,Positive,Positive
Great convenient product much easier that powder or liquid,5,Positive,Positive
"Average and not as good as L'oreal but half the price so .. OK but that's all, nothing special like some seem to think ..",2,Neutral,Negative
My big baby is 32 but still has really sensitive skin - both his sons also have sensitive skin so I only use Persil non-bio when they are visiting. I have never found a fabric conditioner which has been certified by the British Skin Foundation before but Comfort Pure is - excellent! As the family were due to visit last week I freshly laundered the bedding and it washed well and felt nice and soft. There is a subtle scent which is very pleasant. This set of 3 products is great value at £11. Highly recommend product.,5,Positive,Positive
This is one of my favourites but always feel like I should stop myself getting it on a shop as they are normally so over prized. When I see this deal I was buzzing! This will keep me and my partner going for a while and my clothes smell amazing! So happy,5,Positive,Positive
Very good,5,Positive,Positive
"Easy and convenient to use, leaving laundry fresh and clean.",5,Positive,Positive
An excellent product which works amazingly.,5,Positive,Positive
Traditional comfort in a lovely fresh fragrance. I always use conditioner and this product gave gift clothes and a lingering fresh but subtle aroma.,5,Positive,Positive
Great thanks,5,Positive,Positive
Very good,5,Positive,Positive
Always use this for my washing,5,Positive,Positive
"Clearly this latest product variation from Comfort is to address some environmental concerns and plastics waste. The product is highly concentrated, so comes in a smaller bottle that is itself recycled. Reduced packaging and transport costs. All very commendable. Just how concentrated the product is can be sensed from the fact that you can detect the scent before you even open the bottle. When you do, don't breath deeply (as I did), it's overpowering. However, in it's more dilute form (just half a cap per load), it does add a pleasant, attractively ""flowery"" aroma to your clothes. All scents will be a matter of taste, but we like it and our washing feels soft and pleasant (though we were already regular Comfort users). In this form the product represents good value for a quality product and for those who want to lessen their impact on the environment (albeit in the smallest of ways), there's something for you here, too.",5,Positive,Positive
good,5,Positive,Positive
Great value for money. Love this product,5,Positive,Positive
"Love this stuff, long lasting smell and gentle on the skin and my dog bedding who have allergies",5,Positive,Positive
"Easy and convenient to use, leaving laundry fresh and clean.",5,Positive,Positive
Three pack or lynx shower gel. Decent large size.,5,Neutral,Positive
Great Value !,5,Positive,Positive
"Been eating Marmite for nearly 70 years and always have a 500 gram jar in the cupboard. Try it on buttered toast, Mucky fat (Pork dripping with the brown jelly) on toast, in a sandwich with cheese, or sliced tomato or sliced boiled egg. Put it on your toast when having beans on toast, or add a couple of teaspoons to a mug of hot water for a tasty drink. Good in a stew or casserole or mixed with butter on a baked potato. It's definitely a love or hate thing....I love it and always take it on holiday if I think it won't be available wherever I'm going.",5,Positive,Positive
So nice and such a bargain. Makes my hair smell lovely and smooth,5,Positive,Positive
Great product,4,Positive,Positive
"Comfort has always been my go to brand for fabric softening but I have not come across this fragrance before in the compact range. On opening the bottle, the fragrance is quite strong and I was concerned that it was going to be overpowering on the clothes. But due to the fact that you only need such a small amount, the fragrance is actually quite subtle when the wash is complete. Clothes are lovely and soft and I have ha no reaction to my excema prone skin. Another hit from Comfort",5,Positive,Positive
"getting a non bio 3in 1, great value",5,Positive,Positive
Good product,5,Positive,Positive
An excellent product which works amazingly.,5,Positive,Positive
Very happy with this order arriving same day as promised.,5,Positive,Positive
Brilliant product love Persia 3in 1.,5,Positive,Positive
good,5,Positive,Positive
The outer layer covering the liquid becomes a sticky gel that sticks in the cloths. very hard to remove.,1,Negative,Negative
Great convenient product much easier that powder or liquid,5,Positive,Positive
thank you,5,Positive,Positive
Great product,4,Positive,Positive
good price,5,Positive,Positive
As expected,5,Positive,Positive
Received damaged,1,Negative,Negative
This has got to be fake. It’s thin and see through and does not smell.,1,Negative,Negative
Hunger,5,Negative,Positive
This is my 3rd time ordering this shampoo. It smells good and the content of the bottle is not too thick or too liquidy it feels like velvet actually. After I use it my hair feels softer which is why I chose this Shampoo for.,5,Positive,Positive
"Currently selling at a price comparable to that of supermarkets, this product is good - the smell is pleasant, and you only need to add a small amount to get your clothes smelling fresh again.",4,Positive,Positive
Great convenient product much easier that powder or liquid,5,Positive,Positive
I barely get 30 washes out if this. Not value for money at all.,2,Negative,Negative
"Great price for the number of washes you get. Has the added bonus of me not having to carry these heavy packs home from the supermarket, just delivered to my door as and when I need them . They do what they should; effectively clean and easy to use.",5,Positive,Positive
"Although the bottle is only 540 ml, the conditioner is very concentrated, so you only use half a capfull at a time - this means you get over 35 washes per bottle. The bottle is made of recycled plastic, and it is in turn recyclable (though not the sleeve), which is a bonus. The fuchsia smell is very pleasant, and clothes end up nice and soft. You are warned to keep the solution away from children and eyes, but this is common sense anyway. Highly recommended.",5,Positive,Positive
Good quality,5,Positive,Positive
I have been sent the 90g pop noodles instead of the advertised 114g pop noodle kings,1,Negative,Negative
keeps me dry and smells good too,5,Positive,Positive
Good price,5,Positive,Positive
GOOD PRICE,5,Positive,Positive
"Easy and convenient to use, leaving laundry fresh and clean.",5,Positive,Positive
Great value,5,Positive,Positive
"getting a non bio 3in 1, great value",5,Positive,Positive
Love the smell ..not too overpowering. Lasts weeks from machine to wear.,5,Positive,Positive
I love it,5,Positive,Positive
Great value for money,5,Positive,Positive
"I've not used a separate conditioner in years, because most washing products these days seem to do it all. I hadn't realised how much of a scent boost a separate fabric conditioner delivers, and how much it actually does soften the wash. The bottles - 6 of them, and not 8 as the ad states, come in a compact box and tbh, that itself could be used to deliver the products in, rather than having that placed in an Amazon box with more paper wrapping. All of the packaging, including the empty bottles, can be recycled. You don't waste any of the liquid, as the top of the bottle is well designed to minimise spillage and so that you can pour just what you need (half a capful is recommended, but I went with a little more), and not a gush of liquid from a large spout. I've had to dry indoors today due to the weather, and my whole house smells of this. I'm really impressed with this, and even for 6 bottles rather than the stated 8, this is good value for money. I also like that the small bottles mean that I can store them on a lower shelf for heavier items, rather than risking my under-sink shelving collapsing (yes, it's happened more than once!). Just don't squeeze the bottles hard, as they're made from recycled plastic and are a little flimsy-feeling.",4,Positive,Positive
Works well,5,Positive,Positive
Great value plenty of washes,5,Positive,Positive
"This is a more traditional scent from fabric conditioning experts Comfort. This 8 pack is highly concentrated, so you don't need to place much in the conditioner tray for it to be effective. The bottle is made from recycled plastic and itself can be recycled. A nice set of 8 bottles.",5,Positive,Positive
Washing my clothes,5,Positive,Positive
"This is a multi-pack of eight bottles of fabric softener. They are not the typical large sized bottles that I am used to, which is a bonus as they are cumbersome and tricky to store. These are half the height and fit better in the storage area in my kitchen. The softener itself has a strong, but not overpowering floral smell. Clothes come out of the wash noticeably softer after use, when compared without any. As I line dry my washing, this has been a nice addition to my laundry routine.",4,Positive,Positive
All my family have sensitive skin and perfume based softeners cause havoc with the skin and this product works brill with big and small babies alike!,5,Positive,Positive
Good,5,Positive,Positive
Great quality and super fast delivery,5,Positive,Positive
"I'm used to using the standard Comfort fabric conditioner as it's a brand I buy regularly; this concentrated version is quite impressive – with only a 15ml measure required for my modest laundry load it is economical and just as effective as the standard product. The scent is pleasant and lasting. I haven`t checked around widely for prices, but this 8 bottle pack currently works out cheaper than my local supermarket for the same product. Very happy with the results.",5,Positive,Positive
Good price,5,Positive,Positive
Does what it's supposed to while smelling fresh and so clean,5,Positive,Positive
Great smell,5,Positive,Positive
Good Value,5,Positive,Positive
Amazing value for money,5,Positive,Positive
Gorgeous smell & fabulous value! Only thing is you hiked the price up once I’d bought it once. Won’t be buying from this buyer again.,5,Positive,Positive
"This is a good bundle, the conditioner is really good. I do love the scent of all the conditioner, my laundry has come out clean and smelling lush. Being able to buy in bulk is great, it makes it cost effective and makes sure you always have enough in the house - this is essential in a house of teenagers, the washing machine is never off! Great products, great scents, great job and great value - love them.",5,Positive,Positive
Some arrived with cuts in the lids so had to be binned.,5,Neutral,Positive
Brilliant offer and such a gorgeous smell.,5,Positive,Positive
Lovely product bargain buy,5,Positive,Positive
Some arrived with cuts in the lids so had to be binned.,5,Neutral,Positive
Great on money,5,Positive,Positive
"LIKES - Lots of softness. The washed clothing seems remarkably pleasant to touch and feel. - The specified quantity per wash is smaller than some other conditioners, meaning that a smaller bottle gives plenty of washes. LESS LIKED - Seems to have a rather 'light' scent, when used at the advised quantities, so if you like the scent of fabric conditioners you will get less of it. CONCLUSION A decent product, which seems to work well - recommended.",4,Neutral,Positive
"Is that clean, or is that CLEAN. Nice.",5,Positive,Positive
love this one,5,Positive,Positive
"I purchased these on offer however, I was kind of shocked to see just how small they are. I know its a concentrate but is it really any more of a concentrate than the big 5litre concentrates which if you consider full price then the big tubs are so much cheaper imo",3,Neutral,Neutral
Good purchase & delivery.,5,Positive,Positive
"Great price, excellent value. Wish they did the other smells at the same price!",4,Positive,Positive
Found that after using two bottles found that shin was becoming quite dry. Stopped using.,4,Negative,Positive
We use Persin non-bio washing liquid all the time. It is by far the best washing liquid for sensitive skin. I suffer from eczema and have tried all sorts of sensitive skin washing liquids / powder but Persil is without a doubt the best. Comfort adds a little bit of softens to the whole mix and makes the clothes softer thus easier to wear / removing the little bit of stiffness that can irritate very sensitive skin.,5,Positive,Positive
I have bought this product before and liked it so have bought some more.,5,Positive,Positive
"This is THE best night cream I have ever used. I have sensitive dry skin (slightly oily t zone) and this leaves my skin so moisturised and soft. It's very rich so a little goes alobg way, especially on hot summer nights. There's no fragrance and the ingredients are fab for anyone, not just mature skin",5,Positive,Positive
I love this product; Ive been using it for a long time and recommend it to everyone :),5,Positive,Positive
"I love this scrub, as you actually feel as though you have had a scrub. The beads are actual beads and not like some of the scrubs where you wonder if there are any beads in there? Smell is OK, but in terms of getting rid of dead skin in preparation for your products to sink in and get the full benefit, fantastic. I have been using this scrub for years now and I don't know of any other that comes close. Price is fab. I only have to use this scrub once a week, as it is so good, don't need to do it more than once. I have sensitive skin and have never had a problem. As long as its on the shelf, I'll keep buying it. Best scrub!!",5,Positive,Positive
I have been using this deodourant for 2 months I am no longer sweating. For 5 or 6 years my swearing has been out of control. Some days I would sweat through several layers and have found myself in some arkward situations. My confidence is back and I feel confident to wear tighter and more fitted clothes. Please try this product but you must give it a few days to kick in. It will make a massive difference to your life.,5,Negative,Positive
"I like it a lot, it's kind to my skin, I use it to moisturize my lips and make up my eyes and it works very well.",4,Positive,Positive
"Just love radox have to have them , crazy as it is iv got one of each of them just can2019t find yellow one .",5,Positive,Positive
Really clean and fresh smelling fragrance that absolutely lasted all day long x kept me wonderful fresh and dry x I love dove and and all their products x especially the body wash and deodorants x,5,Positive,Positive
Vaseline is one of those products that has so many uses. The original scent is not a non-existent smell but its also not overpowering scent like some unscented products. I have found myself using Vaseline much more often after I became a mom. Its such a gentle products that I feel comfortable using on my kids gentle skin.,5,Positive,Positive
"Great exfoliating properties, but fluff ends up everywhere. And if you2019re wearing dark coloured clothes, it2019s going to make you like you have dandruff",2,Neutral,Negative
"I bought this recently, love the smell of it & makes your face feel clean, soft and refreshed.",5,Positive,Positive
Oh i can say i use it everyday for all part of my body . As a moisturizer as a makeup remover etc.I use it ever night on my lashes And eyebrows.,4,Positive,Positive
Started using this product 2 months ago. I have stopped sweating and stay dry all day. It is the first time my sweating has been under control for about 5 years. My confidence has return. It's great. Try this product. Give it a few days to kick in.,5,Positive,Positive
I love Vaseline. How the how soft my skin feels. Love the fact that this product has multiple uses. There is not much to improve on. This product has a very good price range.,5,Positive,Positive
"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",4,Positive,Positive
"I have chronically dry lips- think flaky and dry! After trying so many varieties of chapsticks, I came back to Vaseline because its the only thing that leaves me feeling hydrated and healthy. Other chapsticks would dry me out even more but Vaseline does jot",5,Negative,Positive
"Always great... it is very versatile.. I use it in my lips, elbows , knees heels ... its very economical too.",5,Positive,Positive
"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",5,Positive,Positive
amazing!cant rate it enough got it as a gift and can2019t stop smelling it the scent is absolutely amazing the exfoliate itself is amazing my skin after the use feels so soft just can2019t stop using it!wont use any other skin brand!x,5,Positive,Positive
i used to use this all the time however since the newer one came out (more rounded can design) I can never wear it anymore since it irritate like crazy and skin go red and dry.,1,Negative,Negative
"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",5,Positive,Positive
"I tried this shampoo as I have always used L'oreal Elvive for my coloured hair and wanted to change, I soon had realized that I had made a mistake!! This shampoo has Silicone in and it was only when I went to my hairdressers for my usual appointment for a colour and cut, my hairdresser asked what shampoo had I used as my hair was in such bad condition and that my hair had been stripped of the colour. I have used the Tresemme Heat Defence spray for years and have never had a problem with it. It is just a shame that this shampoo was not any good and I won't be using it again.",1,Negative,Negative
amazing!cant rate it enough got it as a gift and can’t stop smelling it the scent is absolutely amazing the exfoliate itself is amazing my skin after the use feels so soft just can’t stop using it!wont use any other skin brand!x,5,Positive,Positive
Luxurious cream and a lovely smell which gave my body a lovely glow but can someone comment and let me know if you can put it on your face or not?,5,Positive,Positive
"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",4,Positive,Positive
"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",5,Positive,Positive
Not impressed with this tanning lotion it is to sticky could not bear the feeling of stickiness all on my body so had to have a very long shower and the lotion would have taken to long to dry. i don't recommend,1,Negative,Negative
"Great exfoliating properties, but fluff ends up everywhere. And if you’re wearing dark coloured clothes, it’s going to make you like you have dandruff",2,Neutral,Negative
"I’ve been drinking this tea for a long time. This latest delivery tastes different. I don’t like the taste at all. I thought I was going off tea, but having changed to a different tea, it’s still my favourite drink.",3,Positive,Neutral
Bought this as my friend uses it and love the smell. Never normally use fabric conditioner but no going back now! X,5,Positive,Positive
One of the best shower soaps I have ever used with the loveliest smell you can imagine !! highly recommend,5,Positive,Positive
My all time favourite softener I’ve never smelt anything so nice and lasts for a long time very happy customer,5,Positive,Positive
I buy veg stock cubes in big batches but this week bought more and not as strong flavour not sure if you've blanded the recipe But not as good needs looking into as will start LOOKING elsewhere,4,Neutral,Positive
"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",1,Negative,Negative
I love these and have used them for years now. They smell lovely from start to end,5,Positive,Positive
This is one my favourite scents however I’ve recently noticed that the conditioner is no longer pink in colour and the scent has dramatically changed.. can someone please explain.. disappointing,4,Neutral,Positive
Started using this product 2 months ago. I have stopped sweating and stay dry all day. It is the first time my sweating has been under control for about 5 years. My confidence has return. It's great. Try this product. Give it a few days to kick in.,5,Positive,Positive
I bought this for the first time a couple of weeks ago. It smells amazing and the fragrance lasts ages. Will be buying this from now on.,5,Positive,Positive
"I have used this softener forever, but why has the colour changed and the smell? It is not as nice as it used to be, what’s happened???",1,Neutral,Negative
"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",5,Positive,Positive
"great ever ,always I by this soup ... best than anyone,",5,Positive,Positive
Since I discovered this smell I have never changed but I got it in my shopping this week and its a different smell...not the same which is a shame as it was my favourite. It does say new fragrance blend on it....if it ain't broke don't fix it :(,1,Neutral,Negative
"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",1,Negative,Negative
Bring bk the surf gems they were so good and vaule for money and easy to use,5,Positive,Positive
My wife loves a good shower gel and this is the only one she says leaves her skin super soft. A little squeeze does her whole body and the smell is incredible!,5,Positive,Positive
