report_date,online_store,upc,retailer_product_code,brand,category,sub_category,product_description,review_date,review_rating,review_title,review_text,is_competitor,manufacturer,market,matched_keywords,time_of_publication,url,review_type,parent_review,manufacturers_response,dimension1,dimension2,dimension3,dimension4,dimension5,dimension6,dimension7,dimension8,verified_purchase,helpful_review_count,review_hash_id,review_length,sentiment,rating_sentiment_diff,anomaly
5/27/2019,SUPERDRUG,5.01E+12,292303,St. Ives,Personal Care,Skin Care,St. Ives Fresh Skin Apricot Face Scrub 150ml,5/5/2019,5,Love it!,"I bought this recently, love the smell of it & makes your face feel clean, soft and refreshed.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#4 Face Scrub,Scrubs,,,,non-Power SKU,Core of the Core,FALSE,0,c4e4b6b8-66a0-7a23-482e-ba8cd4b45283,94,0.322222222,1.694444444,1
5/27/2019,SUPERDRUG,42182658,244451,Vaseline,Personal Care,Personal Care,Vaseline  Original Petroleum Jelly 250ml,5/1/2019,4,,Oh i can say i use it everyday for all part of my body . As a moisturizer as a makeup remover etc.I use it ever night on my lashes And eyebrows.,0,Unilever Global,UK,,,,Syndicated,Parent,,Personal Care,#17 Petroleum Jelly,Petroleum Jelly,,,,non-Power SKU,Core of the Core,FALSE,0,72757c39-d3bb-c22d-b5a4-51a87cd61b46,144,-0.2,2,1
5/27/2019,SUPERDRUG,8.72E+12,540285,Dove,Personal Care,Deos,Dove Maximum Protection Original Clean Anti-perspirant Cream Stick 45ml,5/17/2019,5,Amazing product,Started using this product 2 months ago. I have stopped sweating and stay dry all day. It is the first time my sweating has been under control for about 5 years. My confidence has return. It's great. Try this product. Give it a few days to kick in.,0,Unilever Global,UK,,,,Syndicated,Parent,,Deos,Female Cream Anti-Perspirant Deodorant,Female Cream Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,FALSE,0,5583ed0d-2a27-d55d-f5d2-e04b0519b2d7,248,0.195833333,2.010416667,1
5/27/2019,SUPERDRUG,42182658,244451,Vaseline,Personal Care,Personal Care,Vaseline  Original Petroleum Jelly 250ml,5/1/2019,5,,I love Vaseline. How the how soft my skin feels. Love the fact that this product has multiple uses. There is not much to improve on. This product has a very good price range.,0,Unilever Global,UK,,,,Syndicated,Parent,,Personal Care,#17 Petroleum Jelly,Petroleum Jelly,,,,non-Power SKU,Core of the Core,FALSE,0,e798e62f-448e-3262-608a-e9412ed18d7a,174,0.318333333,1.704166667,1
5/27/2019,SUPERDRUG,8.71E+12,550106,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/15/2019,4,Good but a little sticky,"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,16aade0d-bbe4-df61-d93f-0b81e92190b1,246,0.388888889,0.527777778,1
5/27/2019,SUPERDRUG,42182658,244451,Vaseline,Personal Care,Personal Care,Vaseline  Original Petroleum Jelly 250ml,5/1/2019,5,,"I have chronically dry lips- think flaky and dry! After trying so many varieties of chapsticks, I came back to Vaseline because its the only thing that leaves me feeling hydrated and healthy. Other chapsticks would dry me out even more but Vaseline does jot",0,Unilever Global,UK,,,,Syndicated,Parent,,Personal Care,#17 Petroleum Jelly,Petroleum Jelly,,,,non-Power SKU,Core of the Core,FALSE,0,7193a4de-c094-e1e9-d957-d6f0bbfae146,257,0.128703704,2.178240741,1
5/27/2019,SUPERDRUG,42182658,244451,Vaseline,Personal Care,Personal Care,Vaseline  Original Petroleum Jelly 250ml,5/1/2019,5,,"Always great... it is very versatile.. I use it in my lips, elbows , knees heels ... its very economical too.",0,Unilever Global,UK,,,,Syndicated,Parent,,Personal Care,#17 Petroleum Jelly,Petroleum Jelly,,,,non-Power SKU,Core of the Core,FALSE,0,4bf9b4be-432e-aef0-3549-4ea40f90f0b6,109,0.463333333,1.341666667,1
5/27/2019,SUPERDRUG,8.00E+12,185256,Dove,Personal Care,Skin Cleansing,Dove  Original Beauty Cream Bar 4 x 100g,5/20/2019,5,Love dove,"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Bar Soap,Bar Soap,,,,non-Power SKU,Core of the Core,FALSE,0,746039ac-f243-80c7-ea9b-08f6a2e19ec5,217,0.027777778,2.430555556,1
5/27/2019,SUPERDRUG,5.01E+12,292338,St. Ives,Personal Care,Skin Care,St. Ives Blemish Control Apricot Face Scrub 150ml,5/4/2019,5,amazing!!,amazing!cant rate it enough got it as a gift and can2019t stop smelling it the scent is absolutely amazing the exfoliate itself is amazing my skin after the use feels so soft just can2019t stop using it!wont use any other skin brand!x,0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Care,#4 Face Scrub,Face Scrub,,,,non-Power SKU,Core of the Core,FALSE,0,fc9bc9ac-fd6c-a7f7-a5bb-aae9a9c42617,234,0.235,1.9125,1
5/27/2019,SUPERDRUG,8.71E+12,704258,Lynx,Personal Care,Deos,Lynx  Africa Anti-perspirant Deodorant Spray for Men 200ml,5/7/2019,1,Painfull to ware,i used to use this all the time however since the newer one came out (more rounded can design) I can never wear it anymore since it irritate like crazy and skin go red and dry.,0,Unilever Global,UK,,,,Syndicated,Parent,,Deos,Male Anti-Perspirant Deodorant,Male Anti-Perspirant Deodorant,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,a70b9a3d-d8f4-92a8-8de0-8156a265171a,176,-0.041666667,1.395833333,1
5/27/2019,SUPERDRUG,4.00E+12,604660,Dove,Personal Care,Skin Cleansing,Dove Liquid Beauty Cream Wash Handwash 250ml,5/20/2019,5,Love dove,"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",0,Unilever Global,UK,,,,Syndicated,Parent,,Skin Cleansing,Moisturising handwash,Moisturising handwash,,,,non-Power SKU,Core of the Core,FALSE,0,c630f33a-1363-8c3c-deae-a8db1f714623,217,0.027777778,2.430555556,1
5/27/2019,ASDA,5.01E+12,2262706,TRESemmé,Personal Care,Hair,Tresemme Colour Revitalise Shampoo 900ml,5/4/2019,1,Not as good as I thought,"I tried this shampoo as I have always used L'oreal Elvive for my coloured hair and wanted to change, I soon had realized that I had made a mistake!! This shampoo has Silicone in and it was only when I went to my hairdressers for my usual appointment for a colour and cut, my hairdresser asked what shampoo had I used as my hair was in such bad condition and that my hair had been stripped of the colour. I have used the Tresemme Heat Defence spray for years and have never had a problem with it. It is just a shame that this shampoo was not any good and I won't be using it again.",0,Unilever Global,UK,,,,Organic,Parent,,Hair,Women Colour Care Shampoo,Women Colour Care Shampoo,,,,non-Power SKU,Core of the Core,FALSE,0,c34054ba-0916-364a-bf2b-ade1608f3eaf,580,-0.05,1.375,1
5/27/2019,ASDA,5.01E+12,2040925,St. Ives,Personal Care,Skin Care,St. Ives Blemish Control Apricot Face Scrub 150ml,5/4/2019,5,amazing!!,amazing!cant rate it enough got it as a gift and can’t stop smelling it the scent is absolutely amazing the exfoliate itself is amazing my skin after the use feels so soft just can’t stop using it!wont use any other skin brand!x,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#4 Face Scrub,Face Scrub,,,,non-Power SKU,Core of the Core,FALSE,0,6122fc8b-b67b-902c-e83a-3190e806f484,228,0.235,1.9125,1
5/27/2019,ASDA,8.71E+12,5176556,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/19/2019,5,,Luxurious cream and a lovely smell which gave my body a lovely glow but can someone comment and let me know if you can put it on your face or not?,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,b1d786a7-4a66-e663-92b9-bd0394dcabcd,146,0.5,1.25,1
5/27/2019,ASDA,8.71E+12,5176556,Dove,Personal Care,Skin Care,Dove DermaSpa Fair to Medium Summer Revived 200ml,5/15/2019,4,Good but a little sticky,"Really like the light colour this product gives me-easy to use & streak free. However, reading a lot of reviews many claim the lotion dries quickly however this is not my experience. I spend about an hour drying off and am sticky most of the day.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,76a19e41-487b-e419-3e74-75367153f10b,246,0.388888889,0.527777778,1
5/27/2019,ASDA,8.72E+12,3373289,Dove,Personal Care,Skin Cleansing,Dove  Original Beauty Cream Bar 6 x 100g,5/20/2019,5,Love dove,"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,Bar Soap,Bar Soap,,,,Retailer Core of the Core,Core of the Core,FALSE,0,a4be0751-cc9f-9ec5-e57a-7d9ccd9dd437,217,0.027777778,2.430555556,1
5/27/2019,ASDA,8.71E+12,5176542,Dove,Personal Care,Skin Care,Dove  Medium to Dark Skin Summer Revived 200ml,5/3/2019,1,This tanning lotion is awful very very sticky,Not impressed with this tanning lotion it is to sticky could not bear the feeling of stickiness all on my body so had to have a very long shower and the lotion would have taken to long to dry. i don't recommend,0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,#10 Self-Tan,Gradual Self Tan,,,,non-Power SKU,Core of the Core,FALSE,0,166d47ca-5bb1-50cd-1946-d87c032f7bdb,210,-0.170416667,1.073958333,1
5/27/2019,ASDA,5.01E+12,4051564,Simple,Personal Care,Skin Care,Simple Kind to Skin Exfoliating Facial Wipes 25 Wipes,5/21/2019,2,FLUFF,"Great exfoliating properties, but fluff ends up everywhere. And if you’re wearing dark coloured clothes, it’s going to make you like you have dandruff",0,Unilever Global,UK,,,,Organic,Parent,,Skin Care,Wipes,Wipes,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,6a858fa5-de0c-4bf6-835f-b3fbf7e6bfbe,150,0.183333333,0.958333333,1
5/27/2019,ASDA,8.71E+12,5119681,PG tips,Refreshment,Tea,PG tips  Original Tea Bags 240,5/24/2019,3,have they changed their blend? not nice!,"I’ve been drinking this tea for a long time. This latest delivery tastes different. I don’t like the taste at all. I thought I was going off tea, but having changed to a different tea, it’s still my favourite drink.",0,Unilever Global,UK,,,,Organic,Parent,,Tea,Black Tea,Black Tea,,,,Retailer Core of the Core,Core of the Core,FALSE,0,82f55840-c2a0-8de3-b095-70000a427f09,215,0.1125,0.21875,1
5/27/2019,ASDA,8.71E+12,4669940,Comfort,Homecare,Laundry,Comfort Honeysuckle & Sandalwood Fabric Conditioner 33 Wash,4/29/2019,5,the best,Bought this as my friend uses it and love the smell. Never normally use fabric conditioner but no going back now! X,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,1bb98f09-3b0b-f4e6-4d2e-9e434bad8f71,115,0.141666667,2.145833333,1
5/27/2019,ASDA,8.71E+12,5368564,Dove,Personal Care,Skin Cleansing,Dove Purely Pampering Shea Butter Body Wash 500ml,4/27/2019,5,Amazing lovely smell,One of the best shower soaps I have ever used with the loveliest smell you can imagine !! highly recommend,0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,body wash,Body Wash,,,,non-Retailer Core of the Core,Core of the Core,FALSE,0,eb6196d0-7a6a-5a3a-6ea0-b109af96c265,106,0.58,1.05,1
5/27/2019,ASDA,8.71E+12,3760811,Comfort,Homecare,Laundry,Comfort Strawberry & Lily Fabric Conditioner 33 Wash,5/17/2019,5,Miss,My all time favourite softener I’ve never smelt anything so nice and lasts for a long time very happy customer,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,927fe04f-4c7a-e2d7-500b-a5478bbf065c,110,0.516666667,1.208333333,1
5/27/2019,ASDA,5.00E+12,8348,Knorr,Foods,Savoury,Knorr  Vegetable Stock cubes 8 x 10g,5/1/2019,4,Taste??,I buy veg stock cubes in big batches but this week bought more and not as strong flavour not sure if you've blanded the recipe But not as good needs looking into as will start LOOKING elsewhere,0,Unilever Global,UK,,,,Organic,Parent,,Savoury,Vegetable Stock/Pots/Cubes / Extract/Liquid/Concentrated,Vegetable Stock/Pots/Cubes / Extract/Liquid/Concentrated,,,,non-Power SKU,Core of the Core,FALSE,0,2b230490-a5df-06c0-fdb5-2019ccab7696,193,0.276666667,0.808333333,1
5/27/2019,ASDA,8.71E+12,3988558,Knorr,Foods,Savoury,Knorr  Rich Beef Stock Pot 4 x 28g,4/29/2019,1,Jez,"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",0,Unilever Global,UK,,,,Organic,Parent,,Savoury,Beef Stock/Pots/Cubes/Extract/Liquid/Concentrated,Beef Stock/Pots/Cubes/Extract/Liquid/Concentrated,,,,non-Power SKU,Core of the Core,FALSE,0,50f516aa-f0f1-5c88-1b7a-58b2e47813cb,147,-0.016666667,1.458333333,1
5/27/2019,ASDA,8.71E+12,5452070,Domestos,Homecare,HHC,Domestos Power 5 Lime Toilet Rim Block 1pc,5/6/2019,5,Smells great,I love these and have used them for years now. They smell lovely from start to end,0,Unilever Global,UK,,,,Organic,Parent,,HHC,#11 Rim Blocks,Rim Block,,,,non-Power SKU,Core of the Core,FALSE,0,3db7f82c-cdff-4d38-e68a-8f54ef6b275d,82,0.5,1.25,1
5/27/2019,ASDA,8.71E+12,3760811,Comfort,Homecare,Laundry,Comfort Strawberry & Lily Fabric Conditioner 33 Wash,5/4/2019,4,Miss,This is one my favourite scents however I’ve recently noticed that the conditioner is no longer pink in colour and the scent has dramatically changed.. can someone please explain.. disappointing,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,fa6ff1c9-e067-f947-3b43-4d9a7a55de5a,194,-0.233333333,2.083333333,1
5/27/2019,ASDA,8.72E+12,3204003,Dove,Personal Care,Deos,Dove Maximum Protection Original Clean Anti-perspirant Cream Stick 45ml,5/17/2019,5,Amazing product,Started using this product 2 months ago. I have stopped sweating and stay dry all day. It is the first time my sweating has been under control for about 5 years. My confidence has return. It's great. Try this product. Give it a few days to kick in.,0,Unilever Global,UK,,,,Organic,Parent,,Deos,Female Cream Anti-Perspirant Deodorant,Female Cream Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,FALSE,0,5f6fa47c-ecf7-bff8-4922-9c9239f87f12,248,0.195833333,2.010416667,1
5/27/2019,ASDA,8.71E+12,5020193,Comfort,Homecare,Laundry,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,5/21/2019,5,Mrs B,I bought this for the first time a couple of weeks ago. It smells amazing and the fragrance lasts ages. Will be buying this from now on.,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,45b7646a-4258-b95e-d5ab-136f602b06d7,136,0.425,1.4375,1
5/27/2019,ASDA,8.71E+12,3760811,Comfort,Homecare,Laundry,Comfort Strawberry & Lily Fabric Conditioner 33 Wash,5/15/2019,1,Ms,"I have used this softener forever, but why has the colour changed and the smell? It is not as nice as it used to be, what’s happened???",0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,68b96b58-ab89-c6d9-acf5-2fa56740a790,135,0.6,3,1
5/27/2019,ASDA,8.00E+12,41581,Dove,Personal Care,Skin Cleansing,Dove  Original Beauty Cream Bar 4 x 100g,5/20/2019,5,Love dove,"I use this product all over, face included. Makes my skin feel soft, smooth and squeaky clean. Only downside is that i craved the smell of this so bad in both my pregnancies, I had to physically stop myself eating it.",0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,Bar Soap,Bar Soap,,,,Retailer Core of the Core,Core of the Core,FALSE,0,88e69ca9-98c2-f150-5718-e682effeba9c,217,0.027777778,2.430555556,1
5/27/2019,ASDA,5.00E+12,1929406,Pot Noodle,Foods,Savoury,Pot Noodle Chicken & Mushroom Standard 90g,5/2/2019,5,gd,"great ever ,always I by this soup ... best than anyone,",0,Unilever Global,UK,,,,Organic,Parent,,Savoury,#4 Pot Snacking - Noodle,Pot Snacks,,,,non-Power SKU,Core of the Core,FALSE,0,7edbce2c-481e-0ecd-0b37-30319e0c1901,55,0.9,0.25,1
5/27/2019,ASDA,8.71E+12,5020193,Comfort,Homecare,Laundry,Comfort Creations Cherryblossom & Sweetpea Fabric Conditioner 33 Wash 1.16L,5/23/2019,1,Was amazing but they changed it,Since I discovered this smell I have never changed but I got it in my shopping this week and its a different smell...not the same which is a shame as it was my favourite. It does say new fragrance blend on it....if it ain't broke don't fix it :(,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,FALSE,0,9ef6b578-3373-843f-fcc6-dadc1928fcbe,245,-0.153409091,1.116477273,1
5/27/2019,ASDA,8.71E+12,3368468,Knorr,Foods,Savoury,Knorr  Rich Beef Stock Pot 8 x 28g,4/29/2019,1,Jez,"They say its gluten free, i used one in a beef casserole, and spent the next day sat on the toilet, it contains barley, not good for coeliac people",0,Unilever Global,UK,,,,Organic,Parent,,Savoury,Beef Stock/Pots/Cubes/Extract/Liquid/Concentrated,Beef Stock/Pots/Cubes/Extract/Liquid/Concentrated,,,,non-Power SKU,Core of the Core,FALSE,0,7fee1b66-112b-f3a4-4a14-22e020331145,147,-0.016666667,1.458333333,1
5/27/2019,ASDA,8.72E+12,6198613,Surf,Homecare,Laundry,Surf  Tropical Lily Washing Powder 5.2 KG,5/15/2019,5,Bring bk the surf gems as these were really good,Bring bk the surf gems they were so good and vaule for money and easy to use,0,Unilever Global,UK,,,,Organic,Parent,,Laundry,COTC Washing Powder,COTC Washing Powder,,,,non-Power SKU,Core of the Core,FALSE,0,9e43e3b3-ca8d-0bbb-7042-7a9d7fc52233,76,0.566666667,1.083333333,1
5/27/2019,ASDA,8.71E+12,5009699,Dove,Personal Care,Skin Cleansing,Dove  Deeply Nourishing Body wash 250ml,5/20/2019,5,Perfect shower gel,My wife loves a good shower gel and this is the only one she says leaves her skin super soft. A little squeeze does her whole body and the smell is incredible!,0,Unilever Global,UK,,,,Organic,Parent,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,FALSE,0,b7c7844a-952f-3146-9a56-3f88a759095c,159,0.306547619,1.733630952,1
5/27/2019,ASDA,8.72E+12,2867000,Dove,Personal Care,Deos,Dove  Original Aerosol Anti-perspirant Deodorant 250ml,5/13/2019,5,Gorgeous,Really clean and fresh smelling fragrance that absolutely lasted all day long x kept me wonderful fresh and dry x I love dove and and all their products x especially the body wash and deodorants x,0,Unilever Global,UK,,,,Organic,Parent,,Deos,Female Anti-Perspirant Deodorant,Female Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,FALSE,0,a51687ae-f931-ab7b-4410-dd70244f78cd,196,0.283333333,1.791666667,1
5/27/2019,AMAZONPRIMEPANTRY,5.01E+12,B014G2YBPC,TRESemmé,Personal Care,Hair,Tresemme Moisture Rich Shampoo 900ml,5/6/2019,5,Shampoo,"Is that clean, or is that CLEAN. Nice.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R32JORFD784N08/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014G2YBPC,Organic,Child,,Hair,Women General Cleanse shampoo,Women General Cleanse shampoo,,,,non-Power SKU,Core of the Core,TRUE,0,9af66a7c-747c-15d9-2690-f0f248e258b9,38,0.444444444,1.388888889,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B014G2VTL6,Sure,Personal Care,Deos,Sure Maximum Protection Clean Scent Cream Stick Antiperspirant 45ml,5/18/2019,5,Really works,Fab deal of the day my go to deodorant and it’s usually £5 each,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2IGET306M22MY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014G2VTL6,Organic,Child,,Deos,Sure Advanced Protection,Female Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,TRUE,0,2be70c00-cb53-9d95-4fdb-a5614dc74beb,63,-0.25,3.125,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B014DF520A,Cif,Homecare,HHC,Cif Ocean Floor Cleaner 1L,5/3/2019,5,First class,Bought for my daughter,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RJ6DOG9RQGWNQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DF520A,Organic,Parent,,HHC,#5 Floor Liquids,Floor Cleaner,,,,non-Power SKU,Core of the Core,TRUE,0,6b53397c-cd5b-5570-7014-21fd4203da29,22,0,2.5,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B015J4MXZ6,Comfort,Homecare,Laundry,Comfort Pure Fabric Conditioner 85 Wash 3L,5/11/2019,3,"The consistency of the fabric conditioner is very watery. In my opinion, this doesn't feel right.",It feels like it was diluted. People who prefer mild scents will love this fabric conditioner.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RCPDMCHQLDE9X/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015J4MXZ6,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,TRUE,0,dfec87e1-2a08-2dbf-ab3c-09898706d1fb,94,0.416666667,0.541666667,1
5/27/2019,AMAZONPRIMEPANTRY,5.01E+12,B014DFDAOU,TRESemmé,Personal Care,Hair,Tresemme Heat Defence Spray 300ml,5/12/2019,5,Great hair protection,"I use this a lot, it's really good and surprisingly cheap.",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RBKPCCTD6EV0A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DFDAOU,Organic,Child,,Hair,Styling Spray,Styling Spray,,,,non-Power SKU,Core of the Core,TRUE,0,9ca9521b-df1e-0aa4-ad3e-b07af677afe5,58,0.55,1.125,1
5/27/2019,AMAZONPRIMEPANTRY,8.71E+12,B014DFQ5VA,Lynx,Personal Care,Skin Cleansing,Lynx Black Shower Gel 400ml,5/16/2019,5,Nice smell,Another on the bathroom shelf,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R12DMMSRKNGG5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DFQ5VA,Organic,Child,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,TRUE,0,7b9895be-3c06-64fb-6bba-aa3feb45b719,29,0,2.5,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B014DF520A,Cif,Homecare,HHC,Cif Ocean Floor Cleaner 1L,5/5/2019,5,Cif,Good,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R9PTQTLP5WGIU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DF520A,Organic,Parent,,HHC,#5 Floor Liquids,Floor Cleaner,,,,non-Power SKU,Core of the Core,TRUE,0,3bb7d21e-fd5d-ffa7-5762-e1bdc841fa9c,4,0.7,0.75,1
5/27/2019,AMAZONPRIMEPANTRY,5.01E+12,B014DFDAOU,TRESemmé,Personal Care,Hair,Tresemme Heat Defence Spray 300ml,5/22/2019,5,"Works well, my go-to heat protector","Does what it says, protects my hair when i blow dry it",0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RWOYRO8I5AJP8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DFDAOU,Organic,Child,,Hair,Styling Spray,Styling Spray,,,,non-Power SKU,Core of the Core,TRUE,0,1b3fc64a-85a8-4877-a045-348778583ed8,54,-0.066666667,2.666666667,1
5/27/2019,AMAZONPRIMEPANTRY,8.71E+12,B014DFQ5VA,Lynx,Personal Care,Skin Cleansing,Lynx Black Shower Gel 400ml,4/27/2019,5,Three large gels,Three pack or lynx shower gel. Decent large size.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R3D7SPFYXJT4YI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DFQ5VA,Organic,Child,,Skin Cleansing,Shower General,Shower General,,,,non-Power SKU,Core of the Core,TRUE,0,b1141032-b559-aa0e-f28d-44dc1d3f790f,49,0.19047619,2.023809524,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B015J4N8VY,Comfort,Homecare,Laundry,Comfort Blue Skies Fabric Conditioner 85 Wash 3L,5/5/2019,5,Worth the money excellent product and well packaged,Worth the money excellent product and well packaged,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R2W80LNV72V4GQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B015J4N8VY,Organic,Parent,,Laundry,#17 Fabric Softener,COTC Fabric Conditioner,,,,non-Power SKU,Core of the Core,TRUE,0,88887004-615e-0481-745d-a19347b5ebba,51,0.65,0.875,1
5/27/2019,AMAZONPRIMEPANTRY,5.00E+12,B06XNNR2J2,Pot Noodle,Foods,Savoury,Pot Noodle Original Curry Standard 90g,5/21/2019,5,Really good price,Really good price,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/RIKU4H2KJK7PS?ASIN=B06XNNR2J2,Organic,Parent,,Savoury,#2 Healthy/Vegetarian Snacking,Pot Snacks,,,,non-Power SKU,Core of the Core,TRUE,0,be6ce3ca-d963-4562-9c23-becc65b1d36e,17,0.7,0.75,1
5/27/2019,AMAZONPRIMEPANTRY,8.72E+12,B014G2VTL6,Sure,Personal Care,Deos,Sure Maximum Protection Clean Scent Cream Stick Antiperspirant 45ml,5/23/2019,5,Value for money,Wonderful scent! Keeps me feel fresh all day.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R3880TOADIRQBP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014G2VTL6,Organic,Child,,Deos,Sure Advanced Protection,Female Anti-Perspirant Deodorant,,,,non-Power SKU,Core of the Core,TRUE,0,46434b43-a86b-8fef-6d26-cfc7ef426cea,45,0.65,0.875,1
5/27/2019,AMAZONPRIMEPANTRY,5.01E+12,B014DFDAOU,TRESemmé,Personal Care,Hair,Tresemme Heat Defence Spray 300ml,4/29/2019,5,"Worked really well on my fine, dry hair.",My fine and a little over processed hair has long been a problem....extra body products dry it out and cause it to frizz while serums make it flat and lank. This is the first styling spray that hasn't done either and not only protects during drying but also gives a nice bounce to my style too.....wish I`d found this a long time ago! Highly recommend to anyone using heat styling their hair.,0,Unilever Global,UK,,,http:/www.amazon.co.uk/gp/customer-reviews/R14H2ZY50TQNVZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B014DFDAOU,Organic,Child,,Hair,Styling Spray,Styling Spray,,,,non-Power SKU,Core of the Core,TRUE,1,f7760070-d157-264d-4b50-d63c246eb8ec,392,0.1035,2.24125,1
